,Unnamed: 0,state,county,candidate,party,total_votes,won,lat,lng,population,density,TOTAL,ratio
3727,3727,Vermont,Williston,Joe Biden,DEM,4961,True,,,,,6873,0.7218099810854066
3728,3728,Vermont,Wilmington,Joe Biden,DEM,789,True,,,,,1156,0.6825259515570934
3729,3729,Vermont,Windham,Joe Biden,DEM,187,True,42.8559,-72.6018,3042.0,718.0,282,0.6631205673758865
3730,3730,Vermont,Windsor,Joe Biden,DEM,1266,True,43.6804,-72.3168,3146.0,474.0,1890,0.6698412698412698
3731,3731,Vermont,Braintree,Joe Biden,DEM,434,True,,,,,717,0.6052998605299861
3732,3732,Vermont,Winhall,Joe Biden,DEM,473,True,,,,,674,0.701780415430267
3733,3733,Vermont,Winooski,Joe Biden,DEM,3005,True,,,,,3701,0.8119427181842745
3734,3734,Vermont,Wolcott,Joe Biden,DEM,589,True,,,,,923,0.638136511375948
3735,3735,Vermont,Woodbury,Joe Biden,DEM,372,True,,,,,588,0.6326530612244898
3736,3736,Vermont,Woodford,Donald Trump,REP,96,True,,,,,196,0.4897959183673469
3737,3737,Vermont,Woodstock,Joe Biden,DEM,1645,True,,,,,2109,0.7799905168326221
3738,3738,Vermont,Worcester,Joe Biden,DEM,464,True,,,,,624,0.7435897435897436
3739,3739,Vermont,Brandon,Joe Biden,DEM,1213,True,,,,,2184,0.5554029304029304
3740,3740,Vermont,Brattleboro,Joe Biden,DEM,5423,True,,,,,6663,0.8138976437040372
3741,3741,Vermont,Bridgewater,Joe Biden,DEM,372,True,,,,,601,0.6189683860232945
3742,3742,Vermont,Bridport,Joe Biden,DEM,392,True,,,,,738,0.5311653116531165
3743,3743,Vermont,Brighton,Donald Trump,REP,342,True,,,,,619,0.5525040387722132
3744,3744,Vermont,Bristol,Joe Biden,DEM,1482,True,,,,,2245,0.6601336302895323
3745,3745,Vermont,Albany,Joe Biden,DEM,286,True,,,,,540,0.5296296296296297
3746,3746,Vermont,Brookfield,Joe Biden,DEM,506,True,,,,,852,0.5938967136150235
3747,3747,Vermont,Brookline,Joe Biden,DEM,217,True,,,,,329,0.6595744680851063
3748,3748,Vermont,Brownington,Donald Trump,REP,265,True,,,,,490,0.5408163265306123
3749,3749,Vermont,Brunswick,Donald Trump,REP,35,True,,,,,64,0.546875
3750,3750,Vermont,Burke,Joe Biden,DEM,534,True,,,,,924,0.577922077922078
3751,3751,Vermont,Burlington,Joe Biden,DEM,19238,True,,,,,22218,0.86587451615807
3752,3752,Vermont,Cabot,Joe Biden,DEM,558,True,,,,,892,0.625560538116592
3753,3753,Vermont,Calais,Joe Biden,DEM,886,True,,,,,1148,0.7717770034843205
3754,3754,Vermont,Cambridge,Joe Biden,DEM,1521,True,,,,,2199,0.6916780354706685
3755,3755,Vermont,Canaan,Donald Trump,REP,241,True,,,,,498,0.4839357429718876
3756,3756,Vermont,Alburgh,Joe Biden,DEM,550,True,,,,,1079,0.5097312326227988
3757,3757,Vermont,Castleton,Joe Biden,DEM,1056,True,,,,,2161,0.4886626561776955
3758,3758,Vermont,Cavendish,Joe Biden,DEM,466,True,,,,,792,0.5883838383838383
3759,3759,Vermont,Charleston,Donald Trump,REP,274,True,,,,,541,0.5064695009242144
3760,3760,Vermont,Charlotte,Joe Biden,DEM,2285,True,,,,,2886,0.7917532917532918
3761,3761,Vermont,Chelsea,Joe Biden,DEM,404,True,,,,,723,0.5587828492392808
3762,3762,Vermont,Chester,Joe Biden,DEM,1089,True,,,,,1772,0.6145598194130926
3763,3763,Vermont,Chittenden,Joe Biden,DEM,473,True,44.4876,-73.2316,115682.0,1596.0,853,0.5545134818288394
3764,3764,Vermont,Clarendon,Donald Trump,REP,782,True,,,,,1469,0.5323349217154527
3765,3765,Vermont,Colchester,Joe Biden,DEM,6451,True,,,,,9594,0.6723994163018553
3766,3766,Vermont,Concord,Donald Trump,REP,343,True,,,,,630,0.5444444444444444
3767,3767,Vermont,Andover,Joe Biden,DEM,216,True,,,,,365,0.5917808219178082
3768,3768,Vermont,Corinth,Joe Biden,DEM,459,True,,,,,830,0.553012048192771
3769,3769,Vermont,Cornwall,Joe Biden,DEM,663,True,,,,,850,0.78
3770,3770,Vermont,Coventry,Donald Trump,REP,294,True,,,,,568,0.5176056338028169
3771,3771,Vermont,Craftsbury,Joe Biden,DEM,558,True,,,,,774,0.7209302325581395
3772,3772,Vermont,Danby,Donald Trump,REP,405,True,,,,,755,0.5364238410596026
3773,3773,Vermont,Danville,Joe Biden,DEM,855,True,,,,,1469,0.5820285908781484
3774,3774,Vermont,Derby,Donald Trump,REP,1280,True,,,,,2515,0.5089463220675944
3775,3775,Vermont,Dorset,Joe Biden,DEM,997,True,,,,,1413,0.7055909412597311
3776,3776,Vermont,Dover,Joe Biden,DEM,613,True,,,,,948,0.6466244725738397
3777,3777,Vermont,Dummerston,Joe Biden,DEM,1035,True,,,,,1357,0.7627118644067796
3778,3778,Vermont,Arlington,Joe Biden,DEM,929,True,,,,,1485,0.6255892255892256
3779,3779,Vermont,Duxbury,Joe Biden,DEM,648,True,,,,,914,0.7089715536105032
3780,3780,Vermont,East Haven,Joe Biden,DEM,69,True,,,,,140,0.4928571428571429
3781,3781,Vermont,East Montpelier,Joe Biden,DEM,1315,True,,,,,1764,0.7454648526077098
3782,3782,Vermont,Eden,Donald Trump,REP,313,True,,,,,634,0.49369085173501576
3783,3783,Vermont,Elmore,Joe Biden,DEM,447,True,,,,,606,0.7376237623762376
3784,3784,Vermont,Enosburgh,Joe Biden,DEM,640,True,,,,,1274,0.5023547880690737
3785,3785,Vermont,Essex,Joe Biden,DEM,9573,True,44.8125,-71.8862,758.0,70.0,13414,0.7136573728939913
3786,3786,Vermont,Fairfax,Joe Biden,DEM,1648,True,,,,,2996,0.5500667556742324
3787,3787,Vermont,Fairfield,Joe Biden,DEM,625,True,,,,,1140,0.5482456140350878
3788,3788,Vermont,Fair Haven,Donald Trump,REP,647,True,,,,,1308,0.49464831804281345
3789,3789,Vermont,Athens,Joe Biden,DEM,120,True,,,,,214,0.5607476635514018
3790,3790,Vermont,Fairlee,Joe Biden,DEM,442,True,,,,,621,0.711755233494364
3791,3791,Vermont,Fayston,Joe Biden,DEM,796,True,,,,,971,0.819773429454171
3792,3792,Vermont,Ferrisburg,Joe Biden,DEM,1202,True,,,,,1830,0.6568306010928961
3793,3793,Vermont,Fletcher,Joe Biden,DEM,494,True,,,,,824,0.5995145631067961
3794,3794,Vermont,Franklin,Donald Trump,REP,407,True,44.8119,-73.0849,6796.0,1341.0,754,0.5397877984084881
3795,3795,Vermont,Georgia,Joe Biden,DEM,1517,True,,,,,2917,0.5200548508741858
3796,3796,Vermont,Glover,Joe Biden,DEM,401,True,,,,,666,0.6021021021021021
3797,3797,Vermont,Goshen,Joe Biden,DEM,90,True,,,,,126,0.7142857142857143
3798,3798,Vermont,Grafton,Joe Biden,DEM,263,True,,,,,405,0.6493827160493827
3799,3799,Vermont,Granby,Donald Trump,REP,23,True,,,,,43,0.5348837209302325
3800,3800,Vermont,Bakersfield,Joe Biden,DEM,395,True,,,,,696,0.5675287356321839
3801,3801,Vermont,Grand Isle,Joe Biden,DEM,831,True,44.6479,-73.3017,150.0,53.0,1409,0.5897799858055358
3802,3802,Vermont,Granville,Joe Biden,DEM,136,True,,,,,169,0.8047337278106509
3803,3803,Vermont,Greensboro,Joe Biden,DEM,365,True,,,,,491,0.7433808553971487
3804,3804,Vermont,Groton,Donald Trump,REP,272,True,,,,,549,0.49544626593806923
3805,3805,Vermont,Guildhall,Donald Trump,REP,90,True,,,,,174,0.5172413793103449
3806,3806,Vermont,Guilford,Joe Biden,DEM,975,True,,,,,1354,0.7200886262924667
3807,3807,Vermont,Halifax,Joe Biden,DEM,273,True,,,,,492,0.5548780487804879
3808,3808,Vermont,Hancock,Joe Biden,DEM,102,True,,,,,171,0.5964912280701754
3809,3809,Vermont,Hardwick,Joe Biden,DEM,932,True,,,,,1577,0.5909955611921369
3810,3810,Vermont,Hartford,Joe Biden,DEM,4516,True,,,,,6264,0.7209450830140486
3811,3811,Vermont,Baltimore,Donald Trump,REP,72,True,,,,,143,0.5034965034965035
3812,3812,Vermont,Hartland,Joe Biden,DEM,1511,True,,,,,2198,0.6874431301182894
3813,3813,Vermont,Highgate,Donald Trump,REP,977,True,,,,,1726,0.5660486674391657
3814,3814,Vermont,Hinesburg,Joe Biden,DEM,2254,True,,,,,3084,0.7308690012970168
3815,3815,Vermont,Holland,Donald Trump,REP,210,True,,,,,358,0.5865921787709497
3816,3816,Vermont,Hubbardton,Joe Biden,DEM,221,True,,,,,427,0.5175644028103045
3817,3817,Vermont,Huntington,Joe Biden,DEM,1047,True,,,,,1405,0.7451957295373666
3818,3818,Vermont,Hyde Park,Joe Biden,DEM,1118,True,,,,,1731,0.6458694396302715
3819,3819,Vermont,Ira,Joe Biden,DEM,130,True,,,,,262,0.4961832061068702
3820,3820,Vermont,Irasburg,Donald Trump,REP,405,True,,,,,673,0.6017830609212481
3821,3821,Vermont,Isle La Motte,Joe Biden,DEM,191,True,,,,,349,0.5472779369627507
3822,3822,Vermont,Barnard,Joe Biden,DEM,465,True,,,,,669,0.695067264573991
3823,3823,Virginia,Accomack,Donald Trump,REP,9172,True,37.9593,-75.3495,2885.0,120.0,16962,0.5407381205046574
3824,3824,Virginia,Albemarle,Joe Biden,DEM,42466,True,38.0405,-78.5164,8955.0,1939.0,64657,0.6567889014337195
3825,3825,Virginia,Alleghany,Donald Trump,REP,5859,True,37.8232,-79.825,3534.0,451.0,8203,0.7142508838229916
3826,3826,Virginia,Amelia,Donald Trump,REP,5390,True,37.3367,-77.9882,1050.0,107.0,7893,0.6828835677182313
3827,3827,Virginia,Amherst,Donald Trump,REP,11041,True,37.4487,-79.1057,11447.0,230.0,17005,0.6492796236401058
3828,3828,Virginia,Appomattox,Donald Trump,REP,6702,True,37.3592,-78.8276,2005.0,348.0,9268,0.7231333621061717
3829,3829,Virginia,Arlington,Joe Biden,DEM,105344,True,38.8786,-77.1011,236434.0,3511.0,130699,0.8060046366077782
3830,3830,Virginia,Augusta,Donald Trump,REP,30714,True,38.0188,-79.0354,11380.0,149.0,42278,0.7264771275840863
3831,3831,Virginia,Bath,Donald Trump,REP,1834,True,38.0013,-79.8239,586.0,40.0,2501,0.7333066773290684
3832,3832,Virginia,Bedford,Donald Trump,REP,35600,True,37.3728,-79.2831,11075.0,314.0,48669,0.7314717787503339
3833,3833,Virginia,Bland,Donald Trump,REP,2903,True,37.1535,-81.1525,412.0,135.0,3479,0.8344351825237137
3834,3834,Virginia,Botetourt,Donald Trump,REP,15099,True,37.3566,-79.9055,3193.0,397.0,21120,0.7149147727272728
3835,3835,Virginia,Brunswick,Joe Biden,DEM,4552,True,36.7565,-77.8539,1532.0,513.0,7948,0.5727226975339708
3836,3836,Virginia,Buchanan,Donald Trump,REP,8311,True,37.2754,-82.0988,1034.0,80.0,9953,0.8350246156937606
3837,3837,Virginia,Buckingham,Donald Trump,REP,4544,True,37.5411,-78.4613,592.0,354.0,8126,0.5591927147428009
3838,3838,Virginia,Campbell,Donald Trump,REP,21245,True,37.3167,-79.2481,13130.0,450.0,29892,0.7107252776662653
3839,3839,Virginia,Caroline,Donald Trump,REP,8336,True,38.017,-77.5593,3675.0,313.0,16288,0.5117878192534381
3840,3840,Virginia,Carroll,Donald Trump,REP,12659,True,36.7613,-80.7371,2679.0,106.0,15651,0.8088301067024471
3841,3841,Virginia,Charles City,Joe Biden,DEM,2624,True,37.344,-77.0687,26.0,3.0,4441,0.5908579148840352
3842,3842,Virginia,Charlotte,Donald Trump,REP,3815,True,37.039,-78.4804,814.0,267.0,6191,0.6162170893232111
3843,3843,Virginia,Chesterfield,Joe Biden,DEM,106935,True,37.3531,-77.4342,22098.0,648.0,203884,0.5244894155500186
3844,3844,Virginia,Clarke,Donald Trump,REP,5192,True,39.1504,-77.9825,4338.0,738.0,9337,0.5560672592909929
3845,3845,Virginia,Craig,Donald Trump,REP,2536,True,37.5013,-80.1119,285.0,286.5,3169,0.8002524455664247
3846,3846,Virginia,Culpeper,Donald Trump,REP,16012,True,38.4704,-78.0001,18633.0,988.0,27116,0.5905000737571914
3847,3847,Virginia,Cumberland,Donald Trump,REP,3019,True,37.4914,-78.2577,288.0,26.0,5310,0.5685499058380414
3848,3848,Virginia,Dickenson,Donald Trump,REP,5748,True,37.1507,-82.4573,1563.0,290.0,7303,0.7870738052854991
3849,3849,Virginia,Dinwiddie,Donald Trump,REP,8695,True,36.9853,-77.7219,557.0,231.0,15092,0.5761330506228466
3850,3850,Virginia,Essex,Donald Trump,REP,3075,True,37.9187,-76.8667,1911.0,276.0,6178,0.4977338944642279
3851,3851,Virginia,Fairfax,Joe Biden,DEM,419943,True,38.839,-77.4389,74230.0,2401.0,600823,0.6989462786877333
3852,3852,Virginia,Fauquier,Donald Trump,REP,25106,True,38.7495,-77.7151,11017.0,354.0,43661,0.5750211859554293
3853,3853,Virginia,Floyd,Donald Trump,REP,6225,True,36.9118,-80.3184,528.0,446.0,9408,0.6616709183673469
3854,3854,Virginia,Fluvanna,Donald Trump,REP,8155,True,37.921,-78.3295,10457.0,456.0,15840,0.5148358585858586
3855,3855,Virginia,Franklin,Donald Trump,REP,20895,True,36.6831,-76.9386,8015.0,373.0,29702,0.7034879806073665
3856,3856,Virginia,Frederick,Donald Trump,REP,30558,True,39.3092,-78.3245,2622.0,298.0,48703,0.6274356815801901
3857,3857,Virginia,Giles,Donald Trump,REP,6876,True,37.3289,-80.7275,2637.0,318.0,9176,0.7493461203138623
3858,3858,Virginia,Gloucester,Donald Trump,REP,14875,True,37.2767,-76.5043,10373.0,425.0,22282,0.6675792119199354
3859,3859,Virginia,Goochland,Donald Trump,REP,9966,True,37.6974,-77.8943,679.0,58.0,16950,0.5879646017699115
3860,3860,Virginia,Grayson,Donald Trump,REP,6529,True,36.6254,-81.1511,1101.0,181.0,8131,0.8029762636822039
3861,3861,Virginia,Greene,Donald Trump,REP,6866,True,38.2504,-78.4417,1522.0,494.0,11311,0.6070197153213686
3862,3862,Virginia,Greensville,Joe Biden,DEM,2627,True,,,,,4574,0.5743331875819851
3863,3863,Virginia,Halifax,Donald Trump,REP,10418,True,36.7132,-78.9135,7676.0,226.0,18248,0.5709118807540552
3864,3864,Virginia,Hanover,Donald Trump,REP,44318,True,37.6263,-77.3561,37141.0,506.0,70967,0.6244874378232136
3865,3865,Virginia,Henrico,Joe Biden,DEM,116572,True,37.5878,-77.5858,48517.0,916.0,183152,0.636476806150083
3866,3866,Virginia,Henry,Donald Trump,REP,16725,True,36.7215,-79.9122,7019.0,344.0,26105,0.6406818617123157
3867,3867,Virginia,Highland,Donald Trump,REP,1092,True,38.4116,-79.5809,174.0,146.3,1533,0.7123287671232876
3868,3868,Virginia,Isle of Wight,Donald Trump,REP,13707,True,36.9755,-76.6152,8492.0,337.0,23456,0.5843707366984994
3869,3869,Virginia,James City,Joe Biden,DEM,25553,True,,,,,49622,0.5149530450203539
3870,3870,Virginia,King and Queen,Donald Trump,REP,2450,True,37.6683,-76.8781,90.0,28.0,4115,0.5953827460510328
3871,3871,Virginia,King George,Donald Trump,REP,8446,True,38.2807,-77.1896,4601.0,164.0,14224,0.593785151856018
3872,3872,Virginia,King William,Donald Trump,REP,7320,True,37.5519,-76.8017,3297.0,252.0,10736,0.6818181818181818
3873,3873,Virginia,Lancaster,Donald Trump,REP,3697,True,37.7118,-76.3834,1488.0,168.0,7152,0.5169183445190156
3874,3874,Virginia,Lee,Donald Trump,REP,8365,True,36.7594,-83.0299,2310.0,534.0,9946,0.8410416247737784
3875,3875,Virginia,Loudoun,Joe Biden,DEM,138372,True,39.1057,-77.5544,53731.0,1673.0,224862,0.6153640899751848
3876,3876,Virginia,Louisa,Donald Trump,REP,13294,True,38.0212,-77.9986,1810.0,384.0,21915,0.6066164727355693
3877,3877,Virginia,Lunenburg,Donald Trump,REP,3537,True,36.9947,-78.2242,2250.0,308.0,6000,0.5895
3878,3878,Virginia,Madison,Donald Trump,REP,5300,True,38.4132,-78.188,1283.0,99.0,8129,0.651986714232993
3879,3879,Virginia,Mathews,Donald Trump,REP,3901,True,37.4365,-76.3245,683.0,132.0,5826,0.6695846206659801
3880,3880,Virginia,Mecklenburg,Donald Trump,REP,9266,True,36.7254,-78.1287,4375.0,171.0,16204,0.5718341150333252
3881,3881,Virginia,Middlesex,Donald Trump,REP,4196,True,37.5525,-76.3331,943.0,89.0,6785,0.6184229918938836
3882,3882,Virginia,Montgomery,Joe Biden,DEM,23218,True,37.23,-80.4279,94398.0,868.0,45037,0.5155316739569688
3883,3883,Virginia,Nelson,Donald Trump,REP,4812,True,37.9132,-78.8829,1372.0,55.0,9316,0.5165306998711894
3884,3884,Virginia,New Kent,Donald Trump,REP,9631,True,37.5095,-76.9863,799.0,68.0,14463,0.6659061052340455
3885,3885,Virginia,Northampton,Joe Biden,DEM,3667,True,37.5295,-75.8283,1500.0,222.0,6732,0.5447118241235889
3886,3886,Virginia,Northumberland,Donald Trump,REP,4485,True,37.92,-76.4785,239.0,23.0,7815,0.5738963531669866
3887,3887,Virginia,Nottoway,Donald Trump,REP,4027,True,37.0822,-78.003,3356.0,288.0,7078,0.5689460299519639
3888,3888,Virginia,Orange,Donald Trump,REP,12426,True,38.3343,-77.7599,8565.0,671.0,20742,0.5990743419149551
3889,3889,Virginia,Page,Donald Trump,REP,9345,True,38.665,-78.4546,4842.0,385.0,12514,0.7467636247402909
3890,3890,Virginia,Patrick,Donald Trump,REP,7485,True,36.6343,-80.1985,1898.0,47.0,9534,0.7850849590937696
3891,3891,Virginia,Pittsylvania,Donald Trump,REP,23751,True,36.6716,-79.4202,4417.0,303.0,34227,0.6939258480147252
3892,3892,Virginia,Powhatan,Donald Trump,REP,14055,True,37.5427,-77.9267,416.0,77.0,19730,0.7123669538773442
3893,3893,Virginia,Prince Edward,Joe Biden,DEM,4973,True,37.2959,-78.4002,8152.0,410.0,9574,0.5194276164612492
3894,3894,Virginia,Prince George,Donald Trump,REP,10103,True,37.2357,-77.3325,5944.0,384.0,17432,0.5795663148233134
3895,3895,Virginia,Prince William,Joe Biden,DEM,142863,True,38.6473,-77.3459,72062.0,1953.0,228056,0.6264382432385028
3896,3896,Virginia,Pulaski,Donald Trump,REP,12127,True,37.0528,-80.7624,8744.0,418.0,17376,0.6979166666666666
3897,3897,Virginia,Rappahannock,Donald Trump,REP,2812,True,38.8534,-78.1325,1125.0,208.0,4978,0.5648854961832062
3898,3898,Virginia,Richmond,Donald Trump,REP,2547,True,37.5295,-77.4756,1025117.0,1476.0,4102,0.62091662603608
3899,3899,Virginia,Roanoke,Donald Trump,REP,34268,True,37.2785,-79.9581,216388.0,900.0,57184,0.599258533855624
3900,3900,Virginia,Rockbridge,Donald Trump,REP,8088,True,37.8009,-79.416,1959.0,330.0,12373,0.6536814030550392
3901,3901,Virginia,Rockingham,Donald Trump,REP,30349,True,38.3862,-78.9674,6090.0,933.0,43811,0.692725571203579
3902,3902,Virginia,Russell,Donald Trump,REP,10879,True,36.8991,-82.0784,3221.0,258.0,13386,0.8127147766323024
3903,3903,Virginia,Scott,Donald Trump,REP,9063,True,36.6401,-82.5782,1895.0,183.0,10869,0.8338393596467016
3904,3904,Virginia,Shenandoah,Donald Trump,REP,16463,True,38.9961,-78.3549,6643.0,630.0,23684,0.6951106232055396
3905,3905,Virginia,Smyth,Donald Trump,REP,10963,True,36.8379,-81.5156,5646.0,454.0,14136,0.7755376344086021
3906,3906,Virginia,Southampton,Donald Trump,REP,5730,True,36.7123,-77.062,1679.0,706.0,9786,0.5855303494788473
3907,3907,Virginia,Spotsylvania,Donald Trump,REP,39411,True,38.1993,-77.5892,5027.0,180.0,75317,0.5232683192373567
3908,3908,Virginia,Stafford,Joe Biden,DEM,40245,True,38.4598,-77.3806,5709.0,774.0,79625,0.5054317111459968
3909,3909,Virginia,Surry,Joe Biden,DEM,2397,True,37.2273,-76.9666,446.0,67.0,4471,0.5361216730038023
3910,3910,Virginia,Sussex,Joe Biden,DEM,2827,True,37.034,-77.0956,2641.0,330.0,5088,0.55562106918239
3911,3911,Virginia,Tazewell,Donald Trump,REP,16731,True,37.0878,-81.8081,5311.0,362.0,20134,0.8309824178007351
3912,3912,Virginia,Warren,Donald Trump,REP,14069,True,38.926,-78.1838,15214.0,571.0,21147,0.6652953137560883
3913,3913,Virginia,Washington,Donald Trump,REP,21679,True,36.709,-81.9713,7936.0,380.0,28685,0.7557608506187903
3914,3914,Virginia,Westmoreland,Donald Trump,REP,5318,True,38.2567,-76.9777,3591.0,566.0,9933,0.5353870935266284
3915,3915,Virginia,Wise,Donald Trump,REP,13366,True,36.8626,-82.7769,5209.0,407.0,16615,0.8044538068010834
3916,3916,Virginia,Wythe,Donald Trump,REP,11733,True,36.953,-81.0881,7925.0,211.0,15072,0.7784633757961783
3917,3917,Virginia,York,Donald Trump,REP,20241,True,37.0972,-76.4243,4666.0,3567.0,38787,0.5218501044164282
3918,3918,Virginia,Alexandria city,Joe Biden,DEM,66240,True,,,,,82508,0.8028312406069714
3919,3919,Virginia,Bristol city,Donald Trump,REP,5347,True,,,,,7806,0.6849859082756854
3920,3920,Virginia,Buena Vista city,Donald Trump,REP,1863,True,,,,,2776,0.6711095100864554
3921,3921,Virginia,Charlottesville city,Joe Biden,DEM,20696,True,,,,,24205,0.8550299524891551
3922,3922,Virginia,Chesapeake city,Joe Biden,DEM,66377,True,,,,,127108,0.5222094596720899
3923,3923,Virginia,Colonial Heights city,Donald Trump,REP,6007,True,,,,,9146,0.6567898534878636
3924,3924,Virginia,Covington city,Donald Trump,REP,1580,True,,,,,2603,0.6069919323857088
3925,3925,Virginia,Danville city,Joe Biden,DEM,11710,True,,,,,19389,0.6039506936922998
3926,3926,Virginia,Emporia city,Joe Biden,DEM,1612,True,,,,,2381,0.6770264594708106
3927,3927,Virginia,Fairfax city,Joe Biden,DEM,9174,True,,,,,13483,0.6804123711340206
3928,3928,Virginia,Falls Church city,Joe Biden,DEM,7146,True,,,,,8819,0.8102959519219867
3929,3929,Virginia,Franklin city,Joe Biden,DEM,2525,True,,,,,4058,0.622227698373583
3930,3930,Virginia,Fredericksburg city,Joe Biden,DEM,8517,True,,,,,12862,0.6621831752449074
3931,3931,Virginia,Galax city,Donald Trump,REP,1838,True,,,,,2638,0.6967399545109931
3932,3932,Virginia,Hampton city,Joe Biden,DEM,46220,True,,,,,65901,0.7013550628973764
3933,3933,Virginia,Harrisonburg city,Joe Biden,DEM,11022,True,,,,,17086,0.6450895469975418
3934,3934,Virginia,Hopewell city,Joe Biden,DEM,5430,True,,,,,9608,0.5651540383014155
3935,3935,Virginia,Lexington city,Joe Biden,DEM,1791,True,,,,,2762,0.6484431571325127
3936,3936,Virginia,Lynchburg city,Joe Biden,DEM,18048,True,,,,,36363,0.4963286857520007
3937,3937,Virginia,Manassas city,Joe Biden,DEM,10356,True,,,,,16968,0.6103253182461104
3938,3938,Virginia,Manassas Park city,Joe Biden,DEM,3992,True,,,,,6087,0.6558238869722359
3939,3939,Virginia,Martinsville city,Joe Biden,DEM,3766,True,,,,,6013,0.6263096623981373
3940,3940,Virginia,Newport News city,Joe Biden,DEM,53099,True,,,,,81203,0.6539044123985567
3941,3941,Virginia,Norfolk city,Joe Biden,DEM,64440,True,,,,,89881,0.7169479645308797
3942,3942,Virginia,Norton city,Donald Trump,REP,1109,True,,,,,1601,0.6926920674578388
3943,3943,Virginia,Petersburg city,Joe Biden,DEM,12389,True,,,,,14118,0.8775322283609577
3944,3944,Virginia,Poquoson city,Donald Trump,REP,5605,True,,,,,7857,0.7133766068473972
3945,3945,Virginia,Portsmouth city,Joe Biden,DEM,30948,True,,,,,44582,0.6941815082320218
3946,3946,Virginia,Radford city,Joe Biden,DEM,3358,True,,,,,6320,0.5313291139240506
3947,3947,Virginia,Richmond city,Joe Biden,DEM,92175,True,,,,,111159,0.8292176072112919
3948,3948,Virginia,Roanoke city,Joe Biden,DEM,26773,True,,,,,43323,0.6179858273896083
3949,3949,Virginia,Salem city,Donald Trump,REP,7683,True,,,,,13051,0.5886905217990959
3950,3950,Virginia,Staunton city,Joe Biden,DEM,6981,True,,,,,12990,0.5374133949191686
3951,3951,Virginia,Suffolk city,Joe Biden,DEM,28676,True,,,,,49642,0.5776560170823093
3952,3952,Virginia,Virginia Beach city,Joe Biden,DEM,117393,True,,,,,227561,0.5158748643220938
3953,3953,Virginia,Waynesboro city,Donald Trump,REP,5507,True,,,,,10717,0.5138564896892787
3954,3954,Virginia,Williamsburg city,Joe Biden,DEM,4790,True,,,,,6883,0.6959174778439634
3955,3955,Virginia,Winchester city,Joe Biden,DEM,6610,True,,,,,12106,0.5460102428547827
3956,3956,Washington,Adams,Donald Trump,REP,3907,True,46.8221,-119.1653,8241.0,795.0,5862,0.6664960764244285
3957,3957,Washington,Asotin,Donald Trump,REP,7319,True,46.4161,-117.0505,7435.0,1396.0,11951,0.6124173709313028
3958,3958,Washington,Benton,Donald Trump,REP,60365,True,46.1978,-119.1732,240876.0,1162.0,103033,0.5858802519581106
3959,3959,Washington,Chelan,Donald Trump,REP,22746,True,47.436,-120.3295,71119.0,1250.0,43306,0.5252389969057405
3960,3960,Washington,Clallam,Joe Biden,DEM,24721,True,48.1141,-123.4565,20071.0,723.0,49264,0.5018065930496914
3961,3961,Washington,Clark,Joe Biden,DEM,140324,True,45.6366,-122.5967,182792.0,1448.0,275403,0.5095224089788419
3962,3962,Washington,Columbia,Donald Trump,REP,1754,True,46.3168,-117.9767,2620.0,702.0,2495,0.7030060120240481
3963,3963,Washington,Cowlitz,Donald Trump,REP,34424,True,46.1461,-122.963,67958.0,989.0,60280,0.5710683477106835
3964,3964,Washington,Douglas,Donald Trump,REP,12955,True,47.4174,-120.2822,14012.0,1427.0,21308,0.607987610287216
3965,3965,Washington,Ferry,Donald Trump,REP,2771,True,48.6483,-118.7333,1144.0,311.0,4367,0.6345317151362492
3966,3966,Washington,Franklin,Donald Trump,REP,18039,True,46.2506,-119.1305,74266.0,844.0,32404,0.5566905320330824
3967,3967,Washington,Garfield,Donald Trump,REP,1069,True,46.4738,-117.5964,1276.0,277.0,1489,0.7179314976494291
3968,3968,Washington,Grant,Donald Trump,REP,24764,True,47.1279,-119.2759,23442.0,504.0,37680,0.6572186836518047
3969,3969,Washington,Grays Harbor,Donald Trump,REP,19877,True,46.9757,-123.8094,16571.0,588.0,38441,0.5170781197159283
3970,3970,Washington,Island,Joe Biden,DEM,29213,True,48.2964,-122.6333,23358.0,934.0,53925,0.541733889661567
3971,3971,Washington,Jefferson,Joe Biden,DEM,17204,True,48.122,-122.7877,9710.0,540.0,24792,0.6939335269441755
3972,3972,Washington,King,Joe Biden,DEM,907310,True,47.6211,-122.3244,3530752.0,3414.0,1210507,0.7495289163961877
3973,3973,Washington,Kitsap,Joe Biden,DEM,90277,True,47.5436,-122.7121,219538.0,560.0,158672,0.5689535645860644
3974,3974,Washington,Kittitas,Donald Trump,REP,14105,True,46.9999,-120.5475,20679.0,1036.0,26364,0.5350098619329389
3975,3975,Washington,Klickitat,Donald Trump,REP,7237,True,45.8192,-120.8233,3612.0,471.0,13560,0.5337020648967552
3976,3976,Washington,Lewis,Donald Trump,REP,29391,True,46.7223,-122.9696,17473.0,885.0,45309,0.6486790703833676
3977,3977,Washington,Lincoln,Donald Trump,REP,5150,True,47.655,-118.1519,1852.0,428.0,7033,0.7322621925209726
3978,3978,Washington,Mason,Donald Trump,REP,18710,True,47.2186,-123.1121,10467.0,694.0,37303,0.5015682384794788
3979,3979,Washington,Okanogan,Donald Trump,REP,11840,True,48.4229,-119.5159,4801.0,480.0,21282,0.5563386899727469
